,player_id,mean_ply_count,main_opening_white,main_opening_black,opening_diversity,opening_concentration,abandon_rate,time_loss_rate,draw_ratio,score_when_winstreak,score_when_losestreak,streak_resilience_bias,abandon_rate_when_losestreak,time_loss_rate_when_losestreak,delay_ratio_when_winstreak,delay_ratio_when_losestreak,cv_games_interval,cv_games_per_day,cv_games_per_week,cv_sessions_interval,entropy_sessions_interval,mean_games_per_session,cv_games_per_session,increment_game_ratio,weekday_bias,color_bias,session_length_performance_slope,within_session_performance_slope,games_per_day_performance_slope,games_per_week_performance_slope,elo_gain,elo_gain_per_game,elo_slope_per_game,elo_slope_per_day,cluster
10,adalbertus_szachmat,55.20320855614973,Ruy Lopez,King’s Pawn Games / Bishop’s Opening / Vienna,2.5945606719212693,0.165678314675059,0.29946524064171104,0.002673796791443,0.022727272727272003,0.517766497461928,0.517045454545454,0.0007210429164740001,0.295454545454545,0.0,1.1798757174807881,1.175218038459434,3.3832676488825593,1.010931720037189,0.7798738584606361,1.593791406437512,1.045779876812304,3.978723404255319,1.21164684769004,0.9933155080213901,0.07419256084494101,0.043578096498444005,0.000994959557659,0.010138976865895,-0.00203843738262,0.002224634615869,162,0.21686746987951802,0.020293722099294,0.090920531181612,3
11,adsiw,51.89772727272727,King’s Pawn Games / Bishop’s Opening / Vienna,Italian Game & Two Knights Defense,2.155909271780957,0.25394593353613004,0.32954545454545403,0.011363636363636001,0.037878787878787006,0.511363636363636,0.35625,0.155113636363636,0.41250000000000003,0.0,0.836806066008248,1.331186755710466,3.267577828751585,1.054245044175558,1.0067194860198,1.749589933931386,1.435512624028114,2.901098901098901,0.79613466996042,0.0,-0.08076923076923001,0.014119267634735,0.029370313824422,-0.090089748960716,0.008336996144343,0.00031118763494500005,-311,-1.182509505703422,-0.5931095878796571,-1.324992764675657,3
12,ahmad189,57.403636363636366,King’s Pawn Games / Bishop’s Opening / Vienna,King’s Pawn Games / Bishop’s Opening / Vienna,2.302387838143199,0.27602348460806003,0.049090909090909005,0.061818181818181,0.012727272727272,0.49615384615384606,0.446153846153846,0.049999999999999004,0.046153846153846004,0.08461538461538401,0.880752346452617,1.4626533291738721,2.7283412692302873,0.685914337801242,0.731757008548075,1.878928826322959,1.059448580312276,1.923076923076923,0.667993066462598,0.18181818181818102,-0.051279685000615007,0.047233682428858004,0.029413368225929003,0.032754182754182,0.029261178753464002,0.000942143559046,77,0.14025500910746802,0.239083200575568,0.8319509440549641,1
13,ahmed_9669,54.54929577464789,Scotch Game & related branches,Sicilian,2.143442380880676,0.38449516249069704,0.24295774647887303,0.017605633802816,0.038732394366197,0.6277777777777771,0.45,0.177777777777777,0.34,0.02,0.589233247173629,1.6980230691589302,1.823823917874445,0.965426688103689,0.7344183719034191,1.169777585840484,1.276567484995986,1.844155844155844,0.8343854092953951,0.105633802816901,-0.033442533442533,0.021309848672785,0.05799514829951401,-0.067170329670329,0.033118070357261005,0.004815636458477,176,0.6219081272084801,1.004438388344828,1.889485166390947,3
14,ahmetsnll,68.94132653061224,King’s Pawn Games / Bishop’s Opening / Vienna,Alekhine Defense & related starts,1.819709739210289,0.46898376208721004,0.033163265306122,0.045918367346938,0.033163265306122,0.46666666666666606,0.5182926829268291,-0.05162601626016201,0.036585365853658,0.073170731707317,0.724039268089249,2.08855676332035,3.554543853079601,0.65307154103496,0.8036100794662621,1.961651272097154,1.285176643479038,2.88235294117647,0.5258346458277581,0.0,-0.015098722415795001,0.055281882868089,0.034424001011633,-0.029226736566186,0.01065017413665,0.001477280420435,37,0.09462915601023,0.5066394961569071,1.4015272536809151,0
15,ajayguntreddi,68.37467018469657,King’s Pawn Games / Bishop’s Opening / Vienna,Philidor's Defence,1.512249581112379,0.5112383021390371,0.071240105540897,0.047493403693931006,0.015831134564643003,0.446153846153846,0.39732142857142805,0.048832417582417006,0.053571428571428006,0.080357142857142,0.7250590271763521,0.591714114369718,5.463724105190293,0.745595388400877,0.9933311776647281,3.988971160530537,1.067163798377762,1.866995073891625,0.595164594797252,0.010554089709762,0.0014246463824150002,0.093332219251336,-0.017191223912041,0.124610389610389,-0.0023482815842640003,0.000462581153327,-226,-0.597883597883597,-0.371995512087165,-0.48628319237399303,0
16,albina228,64.7104,King’s Pawn Games / Bishop’s Opening / Vienna,King’s Knight Opening & sidelines,1.918016981763901,0.337554017244557,0.2192,0.032,0.024,0.46666666666666606,0.51,-0.043333333333333,0.21333333333333301,0.066666666666666,0.813260788360541,1.397620374662259,2.019697145200143,0.759828572291193,0.6137188531968281,1.2224834362034431,1.066854527149102,2.07641196013289,0.7041043195436311,0.0,-0.055903158779445,0.11039486349765401,0.039384356279115004,-0.11073894459970401,0.007252510017787,0.002112152127995,-23,-0.036858974358974006,0.11981582698451701,0.36623795223453603,0
17,aleksey5001,61.119617224880386,King’s Pawn Games / Bishop’s Opening / Vienna,Alekhine Defense & related starts,2.183915976770077,0.33026556776556704,0.17703349282296602,0.052631578947368,0.023923444976076003,0.6328125,0.48936170212765906,0.14345079787234002,0.170212765957446,0.106382978723404,0.435577585489317,0.817282450162725,6.358678271804289,0.8009547754775811,0.641526704030795,3.688092330716914,0.9695829855636111,2.985714285714285,0.793185333313497,0.0,-0.10936933671620101,0.042719780219780006,0.015365232007134001,-0.19325229034531302,0.008027101298939,0.008452980322755,112,0.538461538461538,0.536311057363686,3.890704498287045,3
18,alessandro949,57.91783567134269,Irregular Openings,Alekhine Defense & related starts,2.075104534808932,0.324983130904183,0.149298597194388,0.053106212424849,0.022044088176352002,0.5023041474654371,0.52127659574468,-0.018972448279243003,0.127659574468085,0.07659574468085101,0.6131521164571221,1.372603351449374,2.818156908987938,0.867272121999848,0.7889159471232171,1.4221943256670921,1.023591220963583,3.128526645768025,0.869610832027865,0.0,-0.029503095749602002,-0.049374236874236005,0.022964019653953,-0.06848470693302,0.012291078969191,0.002298856931086,-154,-0.154463390170511,-0.091209995208563,-0.547876617506011,3
19,alexanderororo,43.568627450980394,Italian Game & Two Knights Defense,King’s Pawn Games / Bishop’s Opening / Vienna,2.295028809638711,0.23711943793911003,0.44313725490196004,0.019607843137254003,0.027450980392156002,0.5666666666666661,0.42361111111111105,0.14305555555555502,0.5,0.027777777777777003,2.78699984336694,0.6119839254114701,7.577452927568521,0.945274653397791,0.7285046013913471,3.481136448469355,1.115020656350602,4.553571428571429,0.964021031347242,0.0,-0.0006174444300010001,0.064217921853814,0.001957317799721,0.05314752133831,-0.002019401785611,-0.008535032851388001,30,0.11811023622047201,-0.60428656206577,-4.85361920212708,3
20,alexey963,63.11247216035635,Scotch Game & related branches,Alekhine Defense & related starts,1.7371598335532732,0.49522321428571403,0.062360801781737,0.0011135857461020001,0.022271714922048002,0.520179372197309,0.47435897435897406,0.045820397838335004,0.07692307692307601,0.005128205128205001,1.85565244998365,0.315378745030556,3.194596935877652,0.785228899852017,0.5029688990426731,1.176870017036059,1.224666885858748,5.251461988304094,0.915358876753636,0.9510022271714921,0.07739639706427401,0.049077380952380005,-0.023295628427709002,0.09673924209432401,-0.016956002819921,-0.002245258886162,201,0.22408026755852803,0.226083745031937,1.090415899145597,2
21,alexsur99,61.89248554913295,Italian Game & Two Knights Defense,Modern / Robatsch / Pirc,2.351700625811895,0.31672424962211104,0.121387283236994,0.039306358381502,0.015028901734104,0.44972067039106106,0.47982062780269,-0.030099957411629002,0.134529147982062,0.031390134529147004,0.708729973812653,0.8146591727062321,3.017846328159393,0.7253205599108971,0.710939610520619,1.598118348577757,0.8536841973743651,3.191881918819188,0.9052121825035431,0.002312138728323,0.04833488951136,0.011579645497042,0.015842222972020002,-0.068150916864464,-0.001373571162255,0.0007390057081140001,299,0.34606481481481405,0.5606075371450691,6.101441344102043,1
22,alexviat,55.914529914529915,Italian Game & Two Knights Defense,King’s Pawn Games / Bishop’s Opening / Vienna,2.153048354426492,0.262148337595907,0.2008547008547,0.051282051282051,0.012820512820512001,0.5172413793103441,0.5416666666666661,-0.024425287356321,0.25,0.027777777777777003,0.460040998347495,1.068475149869658,2.796224168422918,0.37180101183651804,0.715842793910296,1.042065940846327,0.840866776496003,4.9787234042553195,0.5795493302372361,0.0,0.060000000000000005,0.087248812568505,0.028908730158730002,-0.044134238777095006,0.006411722048939,-0.0010792058092610002,211,0.9055793991416301,0.6178108075834321,7.392085939281781,2
23,alicee99,59.62447257383966,Italian Game & Two Knights Defense,Philidor's Defence,2.424561172139083,0.190479588923779,0.32067510548523204,0.012658227848101,0.025316455696202,0.543103448275862,0.491379310344827,0.051724137931034,0.29310344827586204,0.034482758620689,0.343312648440721,0.7298339688444141,3.442027961386759,0.924570687712665,1.3433263296814562,1.425262158832405,1.410585113413658,4.388888888888889,0.8734332975423411,0.9746835443037971,-0.11703703703703701,0.033828147302312005,-0.012859492711835,0.080702036059178,-0.008077915943468001,0.001115521320793,63,0.266949152542372,0.17631914383431802,0.677659845052705,3
24,aluschirm,51.61512027491409,King’s Pawn Games / Bishop’s Opening / Vienna,Philidor's Defence,2.086617880501992,0.33379782711384004,0.34707903780068705,0.017182130584192,0.017182130584192,0.40517241379310304,0.5138888888888881,-0.10871647509578501,0.305555555555555,0.027777777777777003,1.308861545218609,0.9983302268799771,2.72282120250645,0.735318760532753,0.8660160946193111,1.5243181264348191,1.180953119890896,2.621621621621621,0.752506704779161,0.0,-0.05405477980665901,0.027350023618327002,0.011591547919672,-0.022257220391548,-0.0006708814275990001,-0.0009220687384580001,-16,-0.055172413793103,-0.13979128215866402,-0.521498820074184,1
25,ameliajuniorchess,61.69516728624535,Three Knights / Four Knights,Italian Game & Two Knights Defense,2.190051976495287,0.256967879015123,0.044609665427509,0.014869888475836,0.011152416356877,0.36842105263157804,0.447674418604651,-0.079253365973072,0.034883720930232,0.011627906976744,0.775011204913547,1.213773289561344,2.255769104364113,0.795275723849522,0.8688138757031221,1.076125559499538,1.256895701203808,2.89247311827957,0.7395013590638041,0.527881040892193,-0.039939024390243,0.125704809286898,-0.009046850658381001,0.041303588884233,-0.005791893086291001,-0.000294981003238,-71,-0.264925373134328,-0.49325676450461303,-1.355033312099632,1
26,amir500a,50.1072319201995,Italian Game & Two Knights Defense,King’s Pawn Games / Bishop’s Opening / Vienna,2.256076072254503,0.24013895114298503,0.211970074812967,0.012468827930174,0.017456359102244003,0.655487804878048,0.5434782608695651,0.11200954400848301,0.30434782608695604,0.021739130434782,0.6066926318254471,1.539318142666764,3.032999955985061,0.9272012836543281,1.124090021935402,1.6696848798273551,1.2706034001707471,2.7655172413793103,0.789247424597407,0.7206982543640891,-0.009008487654321001,0.06946312067334001,-0.004481581778161,0.009161542924429,0.009209185980529,0.0032981056275250002,11,0.0275,0.45312095972166505,1.677803281649661,3
27,amir_klv98,57.18817852834741,Queen’s Pawn Systems,Philidor's Defence,1.372755075414216,0.40425228476628405,0.342581423401688,0.0048250904704460005,0.012062726176115,0.5484581497797351,0.45169082125603804,0.096767328523697,0.396135265700483,0.009661835748792001,0.8581779613421241,1.35669073405251,2.6947958246604333,0.939799192049485,0.7162633646120481,1.3860182604967601,1.043186622950224,2.971326164874552,0.9855065275265451,0.0,0.006378922670837,0.064215029978462,0.0037330434046120003,-0.023777133273236002,0.001724236733361,0.00020570623487400002,107,0.129227053140096,0.20540278278899401,1.398985317649555,3
28,anaroque,71.19056974459725,Italian Game & Two Knights Defense,Alekhine Defense & related starts,1.7433461521556062,0.43582677165354305,0.151277013752455,0.013752455795677,0.025540275049115,0.492,0.5,-0.008,0.165137614678899,0.009174311926605,0.9690089794851621,0.9222575725741661,3.469637853460945,0.47835773226375206,0.169910964095072,0.936137012123163,1.006052556959216,8.209677419354838,0.7925198837945371,0.031434184675834004,0.004060039370078,0.057048016056816,0.004960215727271,-0.020863058803364,0.004494541596005,0.00044752657442,26,0.051181102362204,0.17399581957374902,2.130456205021397,2
29,anje36,56.0,Scotch Game & related branches,French Defense,2.3752016775900753,0.286968054434321,0.361629881154499,0.0016977928692690001,0.018675721561969002,0.5426356589147281,0.437086092715231,0.10554956619949601,0.437086092715231,0.0,1.049890475211168,0.731415872349479,4.025694273227356,0.905122661955952,0.8093505220069961,2.345352038694323,1.013655586205738,2.831730769230769,0.9685512251428501,1.0,-0.012642938822184,-0.035013262599469006,-0.016794267780940002,0.011032718246706001,-0.002591341301852,0.001441155616486,-201,-0.34183673469387704,-0.131696753404246,-0.899608227009655,3
30,antonchich1972,56.211779448621556,Ruy Lopez,Italian Game & Two Knights Defense,2.154694959055184,0.285508793969849,0.352130325814536,0.022556390977443,0.015037593984962001,0.550251256281407,0.48941798941798903,0.060833266863417,0.343915343915343,0.026455026455026003,2.103813703208184,0.38943949965879904,2.609562400672947,0.7179824169537481,0.6993269868658211,1.786994348692001,0.8811495816007721,1.9322033898305082,0.751248909101886,0.00125313283208,0.011075949367088,0.09519472361809,-0.129751956622393,0.4178772070626,-0.032135706365246,-0.005604058034851001,-41,-0.051442910915934004,0.018812619178657,0.12254652636012801,1
31,antoniobotafogo-1957,65.06303236797274,King’s Pawn Games / Bishop’s Opening / Vienna,King’s Knight Opening & sidelines,1.522310840266941,0.511008918617614,0.270868824531516,0.047700170357751,0.013628620102214,0.514492753623188,0.45578231292517,0.05871044069801801,0.258503401360544,0.074829931972789,0.289299352916981,1.4843351005711831,2.222114650541933,0.8944433286233341,0.6933882006959611,1.134752675702996,0.84113904189143,2.8634146341463413,1.004042456543818,0.0,0.005795643425772001,0.010416666666666,0.032397835728688006,-0.30239807510690003,0.012663010786090001,0.0017442768082960001,-6,-0.010238907849829,0.051132658934810005,0.365252800195074,3
32,apka_uzair,52.833333333333336,Queen’s Pawn Systems,Alekhine Defense & related starts,1.7637945919079052,0.33694083694083704,0.16666666666666602,0.031007751937984003,0.011627906976744,0.5609756097560971,0.592105263157894,-0.031129653401797002,0.157894736842105,0.052631578947368,1.813512758870222,0.655418160043692,5.657768232412403,0.6731950486745031,0.6700943969406461,3.569515001635732,1.029620227920147,2.480769230769231,0.7104669978149241,0.5930232558139531,-0.053571428571428006,-0.061868686868686004,0.029163661497776,-0.049772022848945004,0.011446024737949001,0.0023541481608950004,83,0.322957198443579,0.28381295705519904,1.353982628977545,1
33,arios_77,58.95988538681949,Italian Game & Two Knights Defense,Caro–Kann Defense,2.040013056692349,0.42936069455406406,0.19484240687679003,0.028653295128939,0.025787965616045003,0.634020618556701,0.41176470588235203,0.22225591267434802,0.258823529411764,0.035294117647058004,0.7644094053364,0.948766267370983,4.193957239765306,0.9542420843167191,0.7204637311812121,2.666398199465127,1.163188092025038,2.358108108108108,0.8052372568158841,0.26647564469914004,-0.099159895331221,-0.041666666666666005,0.013334837968329,-0.038873626373626,-0.004729411866802,-0.002629082180182,87,0.25,0.807203127867092,3.069173980429792,3
34,arkchs,52.92987012987013,Three Knights / Four Knights,Alekhine Defense & related starts,2.329740331782717,0.31336032388663904,0.35324675324675303,0.044155844155844004,0.020779220779220002,0.47530864197530803,0.433962264150943,0.041346377824365003,0.443396226415094,0.018867924528301,1.039562557747342,1.313912969370926,2.564042841247346,0.8141662225440041,0.6559611571089321,1.606700031564316,1.203392569506539,2.150837988826815,0.6801479476318151,1.0,-0.042584716218100005,0.061403508771929,0.016459675658411003,-0.019169096209912,0.006427420312086001,0.004769355549983,-138,-0.359375,-0.5510238627952341,-1.050719109549644,1
35,armansingh11,60.1195219123506,Irregular Openings,Alekhine Defense & related starts,1.386861077045964,0.5487900078064011,0.151394422310756,0.067729083665338,0.019920318725099,0.66025641025641,0.51,0.15025641025641,0.12,0.06,1.0999250946884511,1.623199075349775,2.74800097485248,0.872491515224838,1.048343727969146,1.8212708643497622,1.268312876392502,2.024193548387097,0.54724207518399,0.97211155378486,0.10198440822111901,0.03785569105691,-0.033972303856086,0.023960216998191,0.0067904070335250005,0.00604148132781,69,0.276,0.9196220830961871,1.953836755120828,3
36,arpan11111,77.45643939393939,Alekhine Defense & related starts,Italian Game & Two Knights Defense,2.451922457015329,0.18359279718774602,0.24431818181818102,0.051136363636363,0.06818181818181801,0.48039215686274506,0.5267857142857141,-0.046393557422969,0.258928571428571,0.044642857142857005,1.9967366740005232,0.151904237949321,4.995735352865408,1.206089682651763,0.681361078135795,1.310944548801578,1.247082487066909,11.23404255319149,1.4036801037710132,0.753787878787878,-0.058235480799746005,0.013207547169811,-0.003479186733802,0.138265525198136,-0.003397703113879,-0.001298768211283,-19,-0.036053130929791004,-0.267576883682421,-2.697114080180783,4
37,arsham105,56.27305389221557,Italian Game & Two Knights Defense,Italian Game & Two Knights Defense,2.32103573813497,0.24191845587138303,0.09820359281437101,0.031137724550898003,0.019161676646706,0.48044692737430106,0.471563981042654,0.008882946331647,0.085308056872037,0.033175355450236005,0.8611623906041521,0.885787167369911,1.7865172506316882,0.650273726414852,0.476093435385931,0.881767947619122,0.8532640120526871,2.676282051282051,0.68992713102738,0.99880239520958,0.054807503299542,0.047086398219019006,-0.003138465707991,0.029521461243159002,-0.003090244791211,-0.0013345011354930002,-215,-0.25779376498800904,-0.11820993309927601,-0.6734267960062571,1
38,artemasa,52.122270742358076,Italian Game & Two Knights Defense,Sicilian,1.996054626752671,0.41944232238349805,0.24017467248908203,0.056768558951965004,0.026200873362445,0.5454545454545451,0.617647058823529,-0.07219251336898401,0.17647058823529402,0.08823529411764701,1.887897823312664,0.705730862744655,4.335124909707616,1.180291687924147,2.080644176113391,2.503016315741164,1.381829131148233,2.759036144578313,0.7916339412949681,0.069868995633187,0.016553287981859,0.0029029793735670002,0.020258518277336,-0.13595241236750602,0.0009074126720150001,-7.40186982745226e-05,263,1.153508771929824,0.9803123719684641,1.68744355627382,3
39,ashwinarokia,63.61890694239291,King’s Pawn Games / Bishop’s Opening / Vienna,King’s Knight Opening & sidelines,2.021422252596587,0.403911297363366,0.019202363367799003,0.010339734121122001,0.011816838995568001,0.560897435897435,0.43529411764705805,0.12560331825037702,0.041176470588235,0.011764705882352,0.451563898286832,2.036518969799544,6.461991335627372,0.8632413008043041,0.832562912507504,2.680790402173095,1.2974184337245371,5.595041322314049,1.01618962952527,1.0,-0.046777414669571006,0.0048018159594900005,0.007407174960234001,-0.09524661222901401,0.009888947104051,0.001515257749668,-61,-0.090236686390532,0.11653856247692701,0.377946785825141,2
40,assassin72,53.038532110091744,Queen’s Pawn Systems,Alekhine Defense & related starts,1.234125761800002,0.549276709229028,0.372477064220183,0.007339449541284001,0.020183486238532,0.49557522123893805,0.48540145985401406,0.010173761384923001,0.394160583941605,0.0,0.6088441072953571,1.181695293626576,2.200874329003008,0.8762144895403311,0.7374183864060571,1.076280206497863,0.9433448718503911,2.93010752688172,0.935518231842079,0.0,0.0011948342485250001,0.017011475674801,0.010180230337565,-0.10390785353932601,0.010591570525243002,0.000994845227544,63,0.115808823529411,-0.10756643518381101,-1.057021558388316,3
41,aureliawlkn,68.42343387470997,Three Knights / Four Knights,Italian Game & Two Knights Defense,2.249781794311058,0.24832536400448002,0.149651972157772,0.011600928074245,0.037122969837587005,0.545662100456621,0.626506024096385,-0.080843923639764,0.10843373493975901,0.006024096385542001,0.27758921498389605,1.865478469940145,2.447945592326112,0.7735195871835271,0.7397441790182491,1.552237255150637,0.9714336101257881,2.155,0.731087571520158,0.004640371229698,0.022824782478247003,0.08235870595330401,0.09089279523843101,-0.337129574970484,0.020392092285467,0.002015679343628,158,0.183507549361207,0.41679865120270704,1.5246308612753259,0
42,autohaus,70.23091247672254,King’s Pawn Games / Bishop’s Opening / Vienna,Alekhine Defense & related starts,2.245143028518518,0.26787821929001604,0.19366852886405903,0.031657355679702,0.027932960893854,0.44329896907216404,0.5,-0.056701030927835,0.21008403361344502,0.033613445378151,0.25867223377443505,1.839602573267638,3.135831965497204,0.7145726821342591,0.629423269753926,1.4199295779575,1.204226154659775,3.808510638297872,0.6925040798439881,0.351955307262569,-0.037974683544303,0.067185182943437,0.033539713473461005,-0.10250453450917801,0.023435945762118,0.006959060365198001,-31,-0.05783582089552201,-0.042222662724261006,-0.13973999866571102,0
43,ayse41,66.75953079178886,Italian Game & Two Knights Defense,Queen’s Pawn Systems,2.333051911439646,0.255745939994494,0.17302052785923702,0.020527859237536,0.06158357771260901,0.5714285714285711,0.491803278688524,0.07962529274004601,0.21311475409836,0.04918032786885201,0.5693760077090381,1.112574102314078,3.850807906028013,0.6492790715580581,0.6502868592827551,3.283840699524394,1.029285085888831,1.358565737051792,0.487652229813445,0.041055718475073,-0.008580817916260001,0.09523809523809501,0.07978118267857501,-0.022142857142857002,0.029478109181624003,0.0008870047626280001,180,0.529411764705882,0.681361200136788,1.672877276110368,0
44,ayushmanpiro123,58.79295154185022,Italian Game & Two Knights Defense,Italian Game & Two Knights Defense,2.246805870105897,0.23970378583874502,0.154185022026431,0.0,0.035242290748898,0.5348837209302321,0.41818181818181804,0.11670190274841401,0.145454545454545,0.0,0.8858587489974851,0.7147104588639711,2.001654541871711,0.45674142360826403,0.46660597435258605,1.03773636871459,1.34213212013897,2.440860215053763,0.469700197718361,0.7885462555066081,0.16391292945187502,-0.010475077881619001,0.015408441519947,-0.157575757575757,0.046110194784794,-0.008778804951183,-60,-0.265486725663716,0.033001250884792,0.055537272666557,0
